imgid,timestamp_seconds,tx,ty,tz,qx,qy,qz,qw
42301,1420.031512,465608.846309,5248222.235179,479.882182,-0.20021751220747713,0.6635098739640655,-0.6974515565626935,-0.18228801717588072
42331,1421.037532,465608.116529,5248222.142887,480.091287,-0.2027072664507217,0.6638380076600475,-0.69547598005804,-0.18585484894487803
42361,1422.039613,465607.398465,5248221.961625,480.113591,-0.20544831098719427,0.6625146301306395,-0.6953825244445634,-0.18790556424033117
42391,1423.042616,465606.767887,5248221.685018,480.058337,-0.20526013856532213,0.6630921044591965,-0.6949433088256735,-0.18769905177822216
42421,1424.040583,465606.247164,5248221.36251,480.035079,-0.20783672028638095,0.6626273610568282,-0.6937690559056033,-0.19082288947427717
42451,1425.049526,465605.75369,5248220.922666,480.002712,-0.20657102776103667,0.6632118752393954,-0.693949842527447,-0.18950470993441076
42481,1426.043611,465605.283585,5248220.249504,479.989186,-0.21653809934812387,0.6603628706054064,-0.6903521886119524,-0.2011118751719462
42511,1427.045454,465604.772583,5248219.402049,480.108551,-0.2047498051771189,0.664535955849291,-0.6938283528825107,-0.18727439066712628
42541,1428.04424,465604.148806,5248218.725115,480.106225,-0.2093675684557556,0.6646294524788661,-0.6903584579736215,-0.19452020892660704
42571,1429.037003,465603.472071,5248218.301684,480.101988,-0.2057653693064299,0.6665455008033637,-0.6909477665004127,-0.18965466543450168
42601,1430.033989,465602.788457,5248218.091585,480.049612,-0.20977908675916723,0.6664380594618937,-0.6880239213046948,-0.19615333637658672
42631,1431.039053,465602.072478,5248218.044678,480.013628,-0.20824132406112147,0.6676178364852807,-0.688038821411561,-0.1937125591968004
42661,1432.037002,465601.386515,5248218.072041,479.94564,-0.21595869259048428,0.6656016806368016,-0.6849006964391285,-0.20309426837129177
42691,1433.040849,465600.700226,5248217.968394,479.818741,-0.22213932219671706,0.6629818714251994,-0.6838011127957138,-0.20862693458627732
42721,1434.043854,465600.123073,5248217.650668,479.746784,-0.21830168943296038,0.6639699420369525,-0.6854868136418816,-0.20395126080821727
42751,1435.049944,465599.629671,5248217.159716,479.667586,-0.21028274996839347,0.6659022509908051,-0.6889415604484967,-0.19420320151300052
42781,1436.047752,465599.09037,5248216.500562,479.583092,-0.22212508164515818,0.6630793693020377,-0.6835842930103766,-0.20904237001059706
42811,1437.050645,465598.480015,5248215.910567,479.510449,-0.21940392025428465,0.6639693638112149,-0.6845379952903203,-0.20594741246515258
42841,1438.050772,465597.814722,5248215.398913,479.488954,-0.22316871130137972,0.6632493090285283,-0.6824944341731262,-0.21094413405441156
42871,1439.05294,465597.014311,5248214.916962,479.60803,-0.2196369930198386,0.6643882853011301,-0.683437384810064,-0.20799312175119605
42901,1440.051175,465596.022447,5248214.356723,479.791456,-0.2201484547116905,0.6648061246202875,-0.6823581559994961,-0.209654051943616
42931,1441.055831,465594.89965,5248213.81128,480.020813,-0.2214861519667325,0.6642654838269233,-0.6820983329386824,-0.21080112828308953
42961,1442.054641,465593.919235,5248213.133564,480.149886,-0.22906595556311793,0.6613205273717797,-0.6806492324702883,-0.2165653952418859
42991,1443.053453,465593.299852,5248212.834343,480.122398,-0.2248527692170932,0.6629384743872964,-0.6826966083404353,-0.20947351219883348
43021,1444.058406,465592.785703,5248212.786883,480.074807,-0.23321028079064504,0.6606051239248442,-0.6790562625903919,-0.21930897704963853
43051,1445.059289,465592.104836,5248212.693848,480.093988,-0.2276808699387695,0.6630064382752402,-0.6800354197991131,-0.21479225332434454
43081,1446.05728,465591.300887,5248212.595545,480.153321,-0.23850510137446032,0.6595292202621464,-0.6756531892919401,-0.22722080018870036
43111,1447.056947,465590.507254,5248212.543502,480.17303,-0.23726913755607543,0.6588405190229526,-0.6767332722988932,-0.22729849322112733
43141,1448.059015,465589.669435,5248212.470138,480.249152,-0.2492548089614998,0.6554146936239263,-0.6709901104491311,-0.24098940074385825
43171,1449.060002,465588.90341,5248212.373724,480.302295,-0.2600633769167252,0.651181714842933,-0.6668307101059749,-0.2523216564237946
43201,1450.049853,465588.145173,5248212.245796,480.25813,-0.2609579964126702,0.6515492531326867,-0.665770525974983,-0.2532471156667288
43231,1451.049658,465587.456417,5248212.039764,480.305187,-0.24571766999573874,0.656264937566035,-0.6743718822606921,-0.23272671266849543
43261,1452.050671,465586.942911,5248211.871268,480.254678,-0.23868328654003357,0.6593426384800467,-0.6774532957074526,-0.222158965481318
43291,1453.052808,465586.735286,5248211.832274,480.12869,-0.2333577837314879,0.6603497737621884,-0.6812616754139936,-0.21299025958074513
43321,1454.052927,465586.736909,5248211.918171,480.067612,-0.21816233722485268,0.6652773631437944,-0.6869113058513423,-0.19484373892592327
43351,1455.053813,465586.877063,5248212.115318,479.993868,-0.23327649687401122,0.6602158574209401,-0.6815407557323655,-0.21260126032523452
43381,1456.048797,465587.001463,5248212.38328,479.890931,-0.24694010399139302,0.6551823613891352,-0.6758880532087098,-0.23006955012564578
43411,1457.056963,465587.003411,5248212.670885,479.739191,-0.24970603260369303,0.6550207227848935,-0.6733840862689554,-0.23483743816394168
43441,1458.048965,465586.769728,5248212.966456,479.657789,-0.24127347522222015,0.6582223791373946,-0.6765402234446902,-0.2254412025746612
43471,1459.050983,465586.49324,5248213.312695,479.700495,-0.2770302540184957,0.645566813741469,-0.6582685803932935,-0.27051839756499607
43501,1460.047863,465586.080747,5248213.408565,479.744969,-0.2646805436374622,0.6500220370046162,-0.6652457436237043,-0.25468345415179894
43531,1461.052891,465585.643572,5248213.32009,479.890841,-0.2515817643629198,0.6552875483217984,-0.6716507483299154,-0.2370445467044366
43561,1462.048973,465585.428101,5248213.189933,479.926519,-0.2525249179416036,0.6520099392121232,-0.6755230213844808,-0.2340573702466383
43591,1463.053027,465585.454286,5248213.088181,479.927649,-0.24561857264580977,0.6518373607335474,-0.6817725288322343,-0.22353029068351893
43621,1464.050739,465585.599473,5248213.101221,479.900824,-0.26079272389445446,0.6467714225945046,-0.6743026411465891,-0.24287822096994535
43651,1465.046298,465585.643235,5248213.13251,479.883967,-0.2541784356030612,0.6505894131927586,-0.6750792780384398,-0.23747569702809834
43681,1466.051346,465585.548148,5248212.949854,479.908201,-0.2643764573751013,0.6465831748249891,-0.67068231224621,-0.24944041945744472
43711,1467.056417,465585.556986,5248212.732325,479.913665,-0.26446173560724273,0.6461600778248711,-0.6718043963295519,-0.2474186680451734
43741,1468.04862,465585.650894,5248212.726173,479.902969,-0.2594215654994847,0.6479794120316205,-0.6750252555264045,-0.2390900193200554
43771,1469.044805,465585.861149,5248212.979031,479.852895,-0.27666905135839975,0.6399871524041693,-0.6685745728627389,-0.2586092057515587
43801,1470.049635,465585.922507,5248213.363375,479.684337,-0.2808354718934055,0.6396451706678221,-0.6642485129705752,-0.26600640290060834
43831,1471.050613,465585.692831,5248213.493036,479.689614,-0.27307682289688495,0.6429293243584777,-0.6676284568826163,-0.2575716914511982
43861,1472.044479,465585.294027,5248213.558517,479.799117,-0.27254109171073404,0.6441475874963907,-0.6659694622288717,-0.2593837200563842
43891,1473.045492,465584.799241,5248213.642162,479.902107,-0.26379284791516916,0.6465930058622007,-0.6719691664777698,-0.24655274782905914
43921,1474.042291,465584.486462,5248213.892209,479.914336,-0.27106828024639207,0.6435498053839739,-0.6691738955341952,-0.25411008041811906
43951,1475.048213,465584.310273,5248213.968767,479.888402,-0.24424201043247493,0.6553407422867684,-0.6797017981527195,-0.22108780479006543
43981,1476.047973,465584.484416,5248213.965329,479.859219,-0.13998770405298194,0.6851249495116767,-0.7080006687992488,-0.09870308632668788
44011,1477.046741,465584.892753,5248214.059242,479.792583,-0.035084146284419866,0.7008525582314756,-0.7122037458387398,0.01845585850501808
44041,1478.044485,465585.089471,5248214.305148,479.651719,0.10043871690413433,0.7035311056855494,-0.6807601249342542,0.1775435151702761
44071,1479.049557,465585.022196,5248214.755023,479.635831,0.2275115297520331,0.685586271912103,-0.591155628165309,0.35881052225935717
44101,1480.048828,465585.02219,5248215.02701,479.574416,0.2546288252395944,0.6785629535420238,-0.5556530507747319,0.40738945322892517
44131,1481.04891,465585.135426,5248215.178282,479.40967,0.2613995724348515,0.6745339716945716,-0.5575708847781506,0.40717182246385103
44161,1482.043975,465585.37994,5248215.123503,479.255777,0.2643790504544941,0.6715633185314889,-0.5661654832002211,0.3981997896991086
44191,1483.051971,465585.591155,5248214.877168,479.22309,0.2743458447426498,0.6627105784486312,-0.5840407136213629,0.3800598525461111
44221,1484.050693,465585.684735,5248214.572426,479.214341,0.2746956191224317,0.6615649469463148,-0.5894666805483928,0.37336733966714664
44251,1485.050017,465585.639092,5248214.320134,479.228116,0.2747295392108374,0.659276756963056,-0.6009943459399635,0.3587250118983508
44281,1486.043017,465585.607817,5248214.130841,479.19598,0.2773684268745511,0.6576854366990423,-0.6020520575593648,0.35784066582162255
44311,1487.04369,465585.58232,5248214.068396,479.158494,0.2848508214902329,0.6529926721616615,-0.6052814292549067,0.35509853702690725
44341,1488.043784,465585.251518,5248214.199335,479.240076,0.293873285938328,0.6468527060648196,-0.6095894649675111,0.3515974298385204
44371,1489.050845,465584.723781,5248214.416631,479.435262,0.298284077473772,0.6414266062759219,-0.623095217978262,0.3336927736999962
44401,1490.044921,465584.363711,5248214.573253,479.532426,0.2859045642874079,0.6458032558584941,-0.6340411270299956,0.31494219164273457
44431,1491.045664,465584.419998,5248214.483419,479.484992,0.2763929599098053,0.6496767358629268,-0.6399658574795217,0.30326683275836464
44461,1492.049383,465584.544662,5248214.29432,479.406522,0.2808835369017798,0.6475872276227923,-0.6387861024230442,0.3060841986587164
44491,1493.051285,465584.497231,5248214.251143,479.365183,0.2736897540563152,0.6499341763946977,-0.6452770129552435,0.29376361488499275
44521,1494.046266,465584.275253,5248214.171539,479.456119,0.2763178887639305,0.6480414883159392,-0.6463166857050732,0.29319855993765825
44551,1495.051289,465584.105164,5248214.093886,479.448002,0.2678548811154216,0.6518264767470924,-0.6501308693273788,0.28408776746235015
44581,1496.050323,465584.044204,5248214.172231,479.397924,0.26042962053628893,0.6547549525597991,-0.6546130204764583,0.27377757079137777
44611,1497.050276,465583.730101,5248214.390772,479.462138,0.2798945227879149,0.6456625836580216,-0.6478569238694084,0.2916509735485913
44641,1498.047879,465583.351162,5248214.416421,479.693775,0.3131092294144001,0.6310633506630897,-0.6272382146445442,0.3321052242812803
44671,1499.043792,465583.061441,5248214.544385,479.93014,0.31277119230472694,0.6313733571723056,-0.627943947483686,0.3304969953507259
44701,1500.041577,465582.905977,5248214.735743,479.898465,0.30837059063270134,0.6329483851830893,-0.6329344331976386,0.32199056476819704
44731,1501.046527,465582.728254,5248214.978902,479.80956,0.306423121350588,0.6327492386706774,-0.638347498359283,0.31344176971470494
44761,1502.053717,465582.457117,5248215.256414,479.784504,0.3010813238851616,0.6335311913266776,-0.6473914949393644,0.2981149414302037
44791,1503.050539,465582.112167,5248215.556179,479.780975,0.30446510860339987,0.6334482752475473,-0.6409463921699572,0.30859682855360465
44821,1504.04926,465581.737332,5248215.972941,479.82148,0.323941251564828,0.6222844070615018,-0.6369070365523657,0.31964606841444454
44851,1505.059236,465581.47978,5248216.442542,479.820659,-0.3238347794541365,-0.6205589198035039,0.6435733806457662,-0.3095980723331119
44881,1506.053664,465581.347807,5248216.855437,479.782742,-0.316916619261961,-0.6233524061867286,0.6492318229157257,-0.29915493352159306
44911,1507.240187,465581.139737,5248217.19742,479.724718,-0.32925582661766845,-0.6148747942392069,0.649211399467075,-0.303387782960374
44941,1508.251927,465580.963528,5248217.478528,479.697925,-0.32407182482588465,-0.6180588516893538,0.6507146779844556,-0.29925092490758454
44971,1509.249257,465580.812748,5248217.779274,479.622675,-0.32418717159625887,-0.6168862404422437,0.6542132375214237,-0.2938691613238606
45001,1510.251335,465580.554253,5248217.940382,479.502774,-0.32423915157164745,-0.6163611604926257,0.6546284803463565,-0.2939888520738533
45031,1511.249187,465580.200779,5248217.909269,479.474036,-0.31948307241754503,-0.6201395840763003,0.6524349992535912,-0.2961182778034575
45061,1512.249784,465579.824149,5248217.999272,479.400641,-0.320831399921917,-0.6199206835740039,0.6502267405141462,-0.29995123740640256
45091,1513.240464,465579.485518,5248218.134406,479.281208,-0.3168114755334592,-0.6215444570557667,0.6537628563260233,-0.29309913777083024
45121,1514.251244,465579.144131,5248218.309626,479.169459,-0.3175534369704613,-0.6207613797955542,0.6544331873284235,-0.2924591037149081
45151,1515.250301,465578.779591,5248218.604458,479.139659,-0.32907046602791157,-0.6138663489916725,0.6516911753774367,-0.3002987610680108
45181,1516.244933,465578.403378,5248218.981566,479.171781,-0.34683913576270625,-0.6044601459826958,0.6432609005977852,-0.3170898288877829
45211,1517.242803,465578.062419,5248219.457227,479.160715,0.32852114868669563,0.626843241452153,-0.616131345371001,0.3457218112336162
45241,1518.250279,465577.771308,5248219.953431,479.103611,0.3214047669692473,0.637539890439961,-0.592649944097594,0.37283764245092677
45271,1519.243722,465577.477654,5248220.438831,479.123107,0.32444098624622847,0.635488459394398,-0.5926434537706357,0.3737194149665246
45301,1520.2513,465577.109879,5248220.940785,479.205622,-0.42074315464156276,-0.5181777170731435,0.6995586766265729,-0.25511705020952474
45331,1521.246845,465576.66913,5248221.336086,479.43009,-0.4445748181044668,-0.4796015432272283,0.7248761461971016,-0.21654136675443653
45361,1522.250644,465576.213814,5248221.794085,479.514541,-0.4832454490040131,-0.43856400574130366,0.7290201680853977,-0.20655518248107468
45391,1523.2464,465575.848886,5248222.128142,479.461841,-0.5110044889914871,-0.4091271193922582,0.7278257227224693,-0.2043505070995844
45421,1524.254327,465575.605154,5248222.537706,479.276479,-0.5091989883265624,-0.4099221718461072,0.7298874389777987,-0.19986127623580807
45451,1525.244257,465575.333474,5248222.980972,479.027024,-0.5156927315636334,-0.4032195322306394,0.7292341567608395,-0.19922991756623823
45481,1526.247018,465575.11412,5248223.490147,478.850815,-0.5041007994238803,-0.41807667247100466,0.728305917625172,-0.20165507756546325
45511,1527.251911,465574.867567,5248223.995019,478.770722,-0.494144387123619,-0.4306588611849137,0.7262493606546503,-0.2071621010364781
45541,1528.250155,465574.492145,5248224.532153,478.777061,-0.5024666865138635,-0.4183727824836745,0.7307620754479784,-0.19615869317369
45571,1529.243243,465574.128899,5248225.059368,478.806847,-0.498486653231335,-0.4233768437460182,0.7305431363908279,-0.1963920329395634
45601,1530.241272,465573.767744,5248225.621482,478.824585,-0.5094383265524689,-0.4111552508859033,0.7303215640887284,-0.19507527812453107
45631,1531.245383,465573.488966,5248226.219819,478.849722,-0.5070064937920115,-0.4137765107304352,0.7308512404665456,-0.1938810943052176
45661,1532.248234,465573.220462,5248226.842695,478.836103,-0.49915968560088614,-0.4255855527899553,0.727524390039296,-0.20105921372879898
45691,1533.243859,465572.843338,5248227.352572,478.814974,-0.49385024797218513,-0.43213784386839443,0.7270162258878027,-0.202030254591836
45721,1535.44833,465572.389399,5248227.83318,478.750239,-0.49123395518841206,-0.43654830447014736,0.725241642433264,-0.20527868670392957
45751,1536.453247,465571.909784,5248228.299885,478.758052,-0.49159716792517066,-0.43757225152930773,0.7235758201221129,-0.20808839879756816
